"Name","Mobile number","Date and time of receive SMS","Date and time of GPS position","Battery state","VHF telemetry","GSM signal level","GPS interval","VHF interval","Temperature","Activity","Lat","Long"
"CZEA01","48603372075","2013-09-25 08:00","2013-09-25 04:00","4,15","off","15","3","0","27.0 st. C","19","27.012966","43.9116"
"CZEA01","48603372075","2013-09-25 08:00","2013-09-25 05:00","4,15","off","15","3","0","30.0 st. C","19","27.012283","43.911566"
"CZEA01","48603372075","2013-09-25 08:00","2013-09-25 06:00","4,15","off","15","3","0","30.0 st. C","19","27.01175","43.911316"
"CZEA01","48603372075","2013-09-25 12:01","2013-09-25 07:00","4,15","off","18","3","0","30.0 st. C","62","27.127082","43.846866"
"CZEA01","48603372075","2013-09-25 12:01","2013-09-25 08:00","4,15","off","18","3","0","35.0 st. C","62","27.127866","43.845966"
"CZEA01","48603372075","2013-09-25 12:01","2013-09-25 09:00","4,15","off","18","3","0","33.0 st. C","62","27.127849","43.845966"
"CZEA01","48603372075","2013-09-25 12:01","2013-09-25 10:00","4,15","off","18","3","0","30.0 st. C","62","27.122582","43.628666"
"CZEA01","48603372075","2013-09-25 16:00","2013-09-25 11:00","4,15","off","14","3","0","28.0 st. C","29","27.371699","43.202783"
"CZEA01","48603372075","2013-09-25 16:00","2013-09-25 12:00","4,15","off","14","3","0","29.0 st. C","29","27.533483","42.7564"
"CZEA01","48603372075","2013-09-25 16:00","2013-09-25 13:00","4,15","off","14","3","0","25.0 st. C","29","27.484849","42.359"
"CZEA01","48603372075","2013-09-25 16:00","2013-09-25 14:00","4,15","off","14","3","0","22.0 st. C","29","27.6143","41.961933"
"CZEA01","48603372075","2013-09-25 20:02","2013-09-25 15:00","4,15","off","9,","3","0","26.0 st. C","11","27.796099","41.685616"
"CZEA01","48603372075","2013-09-25 20:02","2013-09-25 16:00","4,15","off","9,","3","0","31.0 st. C","11","27.80215000000001","41.695083"
"CZEA01","48603372075","2013-09-25 20:02","2013-09-25 17:00","4,15","off","9,","3","0","30.0 st. C","11","27.801983","41.695199"
"CZEA01","48603372075","2013-09-25 20:02","2013-09-25 18:00","4,15","off","9,","3","0","29.0 st. C","11","27.80185","41.695299"
"CZEA01","48603372075","2013-09-26 07:01","2013-09-25 19:00","4,13","off","9,","3","0","29.0 st. C","25","27.801883","41.695249"
"CZEA01","48603372075","2013-09-26 07:01","2013-09-26 03:00","4,13","off","9,","3","0","29.0 st. C","25","27.8001","41.694449"
"CZEA01","48603372075","2013-09-26 07:01","2013-09-26 04:00","4,13","off","9,","3","0","29.0 st. C","25","27.801883","41.694866"
"CZEA01","48603372075","2013-09-26 07:01","2013-09-26 05:00","4,13","off","9,","3","0","30.0 st. C","25","27.801916","41.695133"
"CZEA01","48603372075","2013-09-26 11:01","2013-09-26 06:00","4,14","off","16","3","0","32.0 st. C","62","27.801916","41.695249"
"CZEA01","48603372075","2013-09-26 11:01","2013-09-26 07:00","4,14","off","16","3","0","28.0 st. C","62","27.965183","41.616283"
"CZEA01","48603372075","2013-09-26 11:01","2013-09-26 08:00","4,14","off","16","3","0","28.0 st. C","62","28.068582","41.5022"
"CZEA01","48603372075","2013-09-26 11:01","2013-09-26 09:00","4,14","off","16","3","0","32.0 st. C","62","28.336466","41.348216"
"CZEA01","48603372075","2013-09-26 15:06","2013-09-26 10:00","4,13","off","16","3","0","29.0 st. C","44","28.720317","41.260366"
"CZEA01","48603372075","2013-09-26 15:06","2013-09-26 11:00","4,13","off","16","3","0","33.0 st. C","44","29.135949","41.149699"
"CZEA01","48603372075","2013-09-26 15:06","2013-09-26 12:00","4,13","off","16","3","0","32.0 st. C","44","29.569999","41.041066"
"CZEA01","48603372075","2013-09-26 15:06","2013-09-26 13:00","4,13","off","16","3","0","32.0 st. C","44","29.928466","40.906833"
"CZEA01","48603372075","2013-09-26 19:01","2013-09-26 14:00","4,14","off","17","3","0","32.0 st. C","30","30.256716","40.75745"
"CZEA01","48603372075","2013-09-26 19:01","2013-09-26 15:00","4,14","off","17","3","0","32.0 st. C","30","30.391383","40.634766"
"CZEA01","48603372075","2013-09-26 19:01","2013-09-26 16:00","4,14","off","17","3","0","32.0 st. C","30","30.391449","40.634683"
"CZEA01","48603372075","2013-09-26 19:01","2013-09-26 17:00","4,14","off","17","3","0","33.0 st. C","30","30.391383","40.634599"
"CZEA01","48603372075","2013-09-27 06:00","2013-09-26 18:00","4,13","off","15","3","0","34.0 st. C","14","30.391266","40.634733"
"CZEA01","48603372075","2013-09-27 06:00","2013-09-26 19:00","4,13","off","15","3","0","32.0 st. C","14","30.391433","40.634749"
"CZEA01","48603372075","2013-09-27 06:00","2013-09-27 03:00","4,13","off","15","3","0","34.0 st. C","14","30.392916","40.636433"
"CZEA01","48603372075","2013-09-27 06:00","2013-09-27 04:00","4,13","off","15","3","0","31.0 st. C","14","30.391266","40.634766"
"CZEA01","48603372075","2013-09-27 10:01","2013-09-27 05:00","4,14","off","16","3","0","31.0 st. C","16","30.391433","40.634666"
"CZEA01","48603372075","2013-09-27 10:01","2013-09-27 06:00","4,14","off","16","3","0","31.0 st. C","16","30.391416","40.634649"
"CZEA01","48603372075","2013-09-27 10:01","2013-09-27 07:00","4,14","off","16","3","0","32.0 st. C","16","30.391533","40.634599"
"CZEA01","48603372075","2013-09-27 10:01","2013-09-27 08:00","4,14","off","16","3","0","28.0 st. C","16","30.412183","40.630749"
"CZEA01","48603372075","2013-09-27 14:12","2013-09-27 09:00","4,14","off","11","3","0","29.0 st. C","35","30.410816","40.397749"
"CZEA01","48603372075","2013-09-27 14:12","2013-09-27 10:00","4,14","off","11","3","0","28.0 st. C","35","30.712833","40.026432"
"CZEA01","48603372075","2013-09-27 14:12","2013-09-27 11:00","4,14","off","11","3","0","29.0 st. C","35","30.95475","39.643849"
"CZEA01","48603372075","2013-09-27 14:12","2013-09-27 12:00","4,14","off","11","3","0","28.0 st. C","35","31.231049","39.246816"
"CZEA01","48603372075","2013-09-27 18:00","2013-09-27 13:00","4,15","off","7,","3","0","21.0 st. C","32","31.429449","38.850666"
"CZEA01","48603372075","2013-09-27 18:00","2013-09-27 14:00","4,15","off","7,","3","0","22.0 st. C","32","31.5635","38.389783"
"CZEA01","48603372075","2013-09-27 18:00","2013-09-27 15:00","4,15","off","7,","3","0","18.0 st. C","32","31.727833","37.981333"
"CZEA01","48603372075","2013-09-27 18:00","2013-09-27 16:00","4,15","off","7,","3","0","23.0 st. C","32","32.063266","37.672482"
"CZEA01","48603372075","2013-09-28 05:00","2013-09-27 17:00","4,13","off","4,","3","0","32.0 st. C","16","32.0634","37.672399"
"CZEA01","48603372075","2013-09-28 05:00","2013-09-27 18:00","4,13","off","4,","3","0","34.0 st. C","16","32.063483","37.672332"
"CZEA01","48603372075","2013-09-28 05:00","2013-09-27 19:00","4,13","off","4,","3","0","29.0 st. C","16","32.0636","37.672216"
"CZEA01","48603372075","2013-09-28 05:00","2013-09-28 03:00","4,13","off","4,","3","0","32.0 st. C","16","32.063366","37.672466"
"CZEA01","48603372075","2013-09-28 09:01","2013-09-28 04:00","4,17","off","11","3","0","28.0 st. C","25","32.063283","37.671966"
"CZEA01","48603372075","2013-09-28 09:01","2013-09-28 05:00","4,17","off","11","3","0","27.0 st. C","25","32.063266","37.672416"
"CZEA01","48603372075","2013-09-28 09:01","2013-09-28 06:00","4,17","off","11","3","0","30.0 st. C","25","32.05795","37.679482"
"CZEA01","48603372075","2013-09-28 09:01","2013-09-28 07:00","4,17","off","11","3","0","21.0 st. C","25","32.193083","37.480716"
"CZEA01","48603372075","2013-09-28 13:05","2013-09-28 08:00","4,16","off","8,","3","0","26.0 st. C","27","32.46405","37.197216"
"CZEA01","48603372075","2013-09-28 13:05","2013-09-28 09:00","4,16","off","8,","3","0","28.0 st. C","27","32.746766","36.928749"
"CZEA01","48603372075","2013-09-28 13:05","2013-09-28 10:00","4,16","off","8,","3","0","30.0 st. C","27","33.203683","36.685583"
"CZEA01","48603372075","2013-09-28 13:05","2013-09-28 11:00","4,16","off","8,","3","0","36.0 st. C","27","33.634449","36.549699"
"CZEA01","48603372075","2013-09-28 17:01","2013-09-28 12:00","4,14","off","10","3","0","29.0 st. C","44","34.068866","36.679866"
"CZEA01","48603372075","2013-09-28 17:01","2013-09-28 13:00","4,14","off","10","3","0","27.0 st. C","44","34.419999","36.844033"
"CZEA01","48603372075","2013-09-28 17:01","2013-09-28 14:00","4,14","off","10","3","0","25.0 st. C","44","34.664216","36.992916"
"CZEA01","48603372075","2013-09-28 17:01","2013-09-28 15:00","4,14","off","10","3","0","25.0 st. C","44","34.924182","37.192433"
"CZEA01","48603372075","2013-09-28 21:01","2013-09-28 16:00","4,11","off","5,","3","0","30.0 st. C","6","34.923632","37.191466"
"CZEA01","48603372075","2013-09-28 21:01","2013-09-28 17:00","4,11","off","5,","3","0","34.0 st. C","6","34.923599","37.191499"
"CZEA01","48603372075","2013-09-28 21:01","2013-09-28 18:00","4,11","off","5,","3","0","32.0 st. C","6","34.923816","37.191499"
"CZEA01","48603372075","2013-09-28 21:01","2013-09-28 19:00","4,11","off","5,","3","0","34.0 st. C","6","34.924099","37.191216"
"CZEA01","48603372075","2013-09-29 09:17","2013-09-29 03:00","4,16","off","15","3","0","29.0 st. C","41","34.923549","37.191449"
"CZEA01","48603372075","2013-09-29 09:17","2013-09-29 04:00","4,16","off","15","3","0","29.0 st. C","41","34.923432","37.191483"
"CZEA01","48603372075","2013-09-29 09:17","2013-09-29 05:00","4,16","off","15","3","0","32.0 st. C","41","34.923816","37.191733"
"CZEA01","48603372075","2013-09-29 09:17","2013-09-29 06:00","4,16","off","15","3","0","29.0 st. C","41","34.942149","37.159316"
"CZEA01","48603372075","2013-09-29 12:00","2013-09-29 08:00","4,18","off","16","3","0","28.0 st. C","25","35.432099","36.777633"
"CZEA01","48603372075","2013-09-29 12:00","2013-09-29 09:00","4,18","off","16","3","0","33.0 st. C","25","35.934433","36.893516"
"CZEA01","48603372075","2013-09-29 12:00","2013-09-29 10:00","4,18","off","16","3","0","29.0 st. C","25","36.298049","36.925149"
"CZEA01","48603372075","2013-09-29 16:00","2013-09-29 11:00","4,16","off","7,","3","0","28.0 st. C","32","36.440766","36.578932"
"CZEA01","48603372075","2013-09-29 16:00","2013-09-29 12:00","4,16","off","7,","3","0","27.0 st. C","32","36.263966","36.362433"
"CZEA01","48603372075","2013-09-29 16:00","2013-09-29 13:00","4,16","off","7,","3","0","33.0 st. C","32","36.428982","36.184383"
"CZEA01","48603372075","2013-09-29 16:00","2013-09-29 14:00","4,16","off","7,","3","0","26.0 st. C","32","36.386449","35.909516"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-29 15:00","4,19","off","7,","3","0","27.0 st. C","","36.253","35.866116"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-29 16:00","4,19","off","7,","3","0","30.0 st. C","","36.248833","35.869449"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-29 17:00","4,19","off","7,","3","0","31.0 st. C","","36.248849","35.869516"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-29 18:00","4,19","off","7,","3","0","30.0 st. C","","36.249099","35.869349"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-29 19:00","4,19","off","5,","3","0","29.0 st. C","64","36.248783","35.869482"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-30 03:00","4,19","off","5,","3","0","32.0 st. C","64","36.249016","35.869882"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-30 04:00","4,19","off","5,","3","0","29.0 st. C","64","36.2566","35.862033"
"CZEA01","48603372075","2013-09-30 09:15","2013-09-30 05:00","4,19","off","5,","3","0","40.0 st. C","64","36.25645","35.86225"
"CZEA01","48603372075","2013-09-30 11:01","2013-09-30 08:00","4,16","off","10","3","0","32.0 st. C","11","36.132016","35.5027"
"CZEA01","48603372075","2013-09-30 11:01","2013-09-30 09:00","4,16","off","10","3","0","33.0 st. C","11","36.043616","35.173649"
"CZEA01","48603372075","2013-09-30 15:01","2013-09-30 10:00","4,18","off","18","3","0","36.0 st. C","31","36.115483","34.835683"
"CZEA01","48603372075","2013-09-30 15:01","2013-09-30 11:00","4,18","off","18","3","0","32.0 st. C","31","36.104966","34.575132"
"CZEA01","48603372075","2013-09-30 15:01","2013-09-30 12:00","4,18","off","18","3","0","27.0 st. C","31","35.935949","34.41235"
"CZEA01","48603372075","2013-09-30 15:01","2013-09-30 13:00","4,18","off","18","3","0","28.0 st. C","31","35.736249","34.187933"
"CZEA01","48603372075","2013-09-30 19:00","2013-09-30 14:00","4,16","off","22","3","0","30.0 st. C","20","35.718683","34.071666"
"CZEA01","48603372075","2013-09-30 19:00","2013-09-30 15:00","4,16","off","22","3","0","31.0 st. C","20","35.718883","34.071682"
"CZEA01","48603372075","2013-09-30 19:00","2013-09-30 16:00","4,16","off","22","3","0","32.0 st. C","20","35.7187","34.071716"
"CZEA01","48603372075","2013-09-30 19:00","2013-09-30 17:00","4,16","off","22","3","0","33.0 st. C","20","35.71875","34.071649"
"CZEA01","48603372075","2013-10-01 06:01","2013-09-30 18:00","4,14","off","22","3","0","32.0 st. C","17","35.718767","34.071616"
"CZEA01","48603372075","2013-10-01 06:01","2013-09-30 19:00","4,14","off","22","3","0","34.0 st. C","17","35.71875","34.071599"
"CZEA01","48603372075","2013-10-01 06:01","2013-10-01 03:00","4,14","off","22","3","0","32.0 st. C","17","35.719017","34.072416"
"CZEA01","48603372075","2013-10-01 06:01","2013-10-01 04:00","4,14","off","22","3","0","29.0 st. C","17","35.7187","34.071732"
"CZEA01","48603372075","2013-10-01 10:00","2013-10-01 05:00","4,16","off","15","3","0","32.0 st. C","33","35.718833","34.071532"
"CZEA01","48603372075","2013-10-01 10:00","2013-10-01 06:00","4,16","off","15","3","0","33.0 st. C","33","35.718","34.071882"
"CZEA01","48603372075","2013-10-01 10:00","2013-10-01 07:00","4,16","off","15","3","0","30.0 st. C","33","35.652033","34.040666"
"CZEA01","48603372075","2013-10-01 10:00","2013-10-01 08:00","4,16","off","15","3","0","34.0 st. C","33","35.536333","33.815216"
"CZEA01","48603372075","2013-10-01 14:01","2013-10-01 09:00","4,15","off","16","3","0","33.0 st. C","33","35.450266","33.520099"
"CZEA01","48603372075","2013-10-01 14:01","2013-10-01 10:00","4,15","off","16","3","0","34.0 st. C","33","35.41075","33.209416"
"CZEA01","48603372075","2013-10-01 14:01","2013-10-01 11:00","4,15","off","16","3","0","31.0 st. C","33","35.3052","32.924849"
"CZEA01","48603372075","2013-10-01 14:01","2013-10-01 12:00","4,15","off","16","3","0","34.0 st. C","33","35.226132","32.600266"
"CZEA01","48603372075","2013-10-01 18:01","2013-10-01 13:00","4,14","off","9,","3","0","30.0 st. C","40","35.103216","32.381199"
"CZEA01","48603372075","2013-10-01 18:01","2013-10-01 14:00","4,14","off","9,","3","0","29.0 st. C","40","35.017099","32.070899"
"CZEA01","48603372075","2013-10-01 18:01","2013-10-01 15:00","4,14","off","9,","3","0","29.0 st. C","40","35.011416","31.818583"
"CZEA01","48603372075","2013-10-01 18:01","2013-10-01 16:00","4,14","off","9,","3","0","31.0 st. C","40","35.011383","31.818517"
"CZEA01","48603372075","2013-10-02 05:01","2013-10-01 17:00","4,11","off","10","3","0","35.0 st. C","5","35.0116","31.81855"
"CZEA01","48603372075","2013-10-02 05:01","2013-10-01 18:00","4,11","off","10","3","0","33.0 st. C","5","35.011566","31.818367"
"CZEA01","48603372075","2013-10-02 05:01","2013-10-01 19:00","4,11","off","10","3","0","33.0 st. C","5","35.01135","31.818617"
"CZEA01","48603372075","2013-10-02 05:01","2013-10-02 03:00","4,11","off","10","3","0","31.0 st. C","5","35.011583","31.818617"
"CZEA01","48603372075","2013-10-02 09:00","2013-10-02 04:00","4,16","off","20","3","0","30.0 st. C","27","35.0115","31.8183"
"CZEA01","48603372075","2013-10-02 09:00","2013-10-02 05:00","4,16","off","20","3","0","31.0 st. C","27","35.011416","31.818583"
"CZEA01","48603372075","2013-10-02 09:00","2013-10-02 06:00","4,16","off","20","3","0","36.0 st. C","27","35.010716","31.8191"
"CZEA01","48603372075","2013-10-02 09:00","2013-10-02 07:00","4,16","off","20","3","0","30.0 st. C","27","34.900116","31.7303"
"CZEA01","48603372075","2013-10-02 15:40","2013-10-02 08:00","4,19","off","7,","3","0","32.0 st. C","58","34.687583","31.50435"
"CZEA01","48603372075","2013-10-02 15:40","2013-10-02 09:00","4,19","off","7,","3","0","36.0 st. C","58","34.502616","31.272649"
"CZEA01","48603372075","2013-10-02 15:40","2013-10-02 10:00","4,19","off","7,","3","0","34.0 st. C","58","34.232099","31.043349"
"CZEA01","48603372075","2013-10-02 15:40","2013-10-02 11:00","4,19","off","7,","3","0","38.0 st. C","58","34.081866","30.779767"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-02 15:00","4,15","off","10","3","0","31.0 st. C","","33.693233","29.554766"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-02 16:00","4,15","off","10","3","0","32.0 st. C","","33.693216","29.554733"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-02 17:00","4,15","off","10","3","0","31.0 st. C","","33.693499","29.554583"
"CZEA01","48603372075","2013-10-03 12:02","2013-10-02 18:00","4,15","off","13","3","0","31.0 st. C","","33.693149","29.55475"
"CZEA01","48603372075","2013-10-03 12:02","2013-10-02 19:00","4,15","off","13","3","0","30.0 st. C","","33.693099","29.554716"
"CZEA01","48603372075","2013-10-03 12:02","2013-10-03 03:00","4,15","off","13","3","0","27.0 st. C","","33.693816","29.553483"
"CZEA01","48603372075","2013-10-03 12:02","2013-10-03 04:00","4,15","off","13","3","0","25.0 st. C","","33.693733","29.553183"
"CZEA01","48603372075","2013-10-03 12:02","2013-10-03 05:00","4,15","off","11","3","0","28.0 st. C","","33.693583","29.553233"
"CZEA01","48603372075","2013-10-03 12:02","2013-10-03 06:00","4,15","off","11","3","0","33.0 st. C","","33.693649","29.5534"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-03 07:00","4,15","off","11","3","0","41.0 st. C","34","33.691266","29.556833"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-03 08:00","4,15","off","11","3","0","35.0 st. C","34","33.434983","29.50051600000001"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-03 09:00","4,15","off","11","3","0","35.0 st. C","34","33.074399","29.379532"
"CZEA01","48603372075","2013-10-03 12:01","2013-10-03 10:00","4,15","off","11","3","0","36.0 st. C","34","32.868582","29.490916"
"CZEA01","48603372075","2013-10-03 14:11","2013-10-03 11:00","4,14","off","11","3","0","37.0 st. C","","32.794649","29.628432"
"CZEA01","48603372075","2013-10-03 14:11","2013-10-03 12:00","4,14","off","11","3","0","35.0 st. C","","32.647249","29.859483"
"CZEA01","48603372075","2013-10-03 14:14","2013-10-03 12:12","4,13","off","14","3","0","37.0 st. C","1","32.614083","29.871582"
"CZEA01","48603372075","2013-10-03 14:14","2013-10-03 12:13","4,13","off","14","3","0","36.0 st. C","1","32.611983","29.872799"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 13:00","4,16","off","13","3","0","28.0 st. C","","32.387916","29.890649"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 14:00","4,16","off","13","3","0","24.0 st. C","","32.132266","29.50145"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 15:00","4,16","off","13","3","0","26.0 st. C","","32.015533","29.076082"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 16:00","4,16","off","13","3","0","27.0 st. C","","32.116083","28.78115"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 17:00","4,16","off","9,","3","0","34.0 st. C","","32.116266","28.781133"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 18:00","4,16","off","9,","3","0","35.0 st. C","","32.116066","28.781167"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-03 19:00","4,16","off","9,","3","0","33.0 st. C","","32.11595","28.781183"
"CZEA01","48603372075","2013-10-04 09:01","2013-10-04 03:00","4,16","off","9,","3","0","28.0 st. C","","32.116066","28.78115"
"CZEA01","48603372075","2013-10-04 09:00","2013-10-04 04:00","4,16","off","11","3","0","28.0 st. C","51","32.116033","28.7811"
"CZEA01","48603372075","2013-10-04 09:00","2013-10-04 05:00","4,16","off","11","3","0","30.0 st. C","51","32.115983","28.781167"
"CZEA01","48603372075","2013-10-04 09:00","2013-10-04 06:00","4,16","off","11","3","0","39.0 st. C","51","32.115766","28.780633"
"CZEA01","48603372075","2013-10-04 09:00","2013-10-04 07:00","4,16","off","11","3","0","28.0 st. C","51","32.113183","28.50080000000001"
"CZEA01","48603372075","2013-10-04 13:01","2013-10-04 08:00","4,14","off","9,","3","0","31.0 st. C","22","32.161816","28.140299"
"CZEA01","48603372075","2013-10-04 13:01","2013-10-04 09:00","4,14","off","9,","3","0","32.0 st. C","22","32.314483","27.619299"
"CZEA01","48603372075","2013-10-04 13:01","2013-10-04 10:00","4,14","off","9,","3","0","33.0 st. C","22","32.513816","27.045149"
"CZEA01","48603372075","2013-10-04 13:01","2013-10-04 11:00","4,14","off","9,","3","0","35.0 st. C","22","32.823133","26.513016"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 12:00","4,14","off","8,","3","0","37.0 st. C","","33.249599","26.120216"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 13:00","4,14","off","8,","3","0","36.0 st. C","","33.722883","25.775967"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 14:00","4,14","off","8,","3","0","26.0 st. C","","34.174382","25.440599"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 15:00","4,14","off","8,","3","0","28.0 st. C","","34.318466","25.182016"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 16:00","4,14","off","5,","3","0","29.0 st. C","","34.419616","25.162033"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 17:00","4,14","off","5,","3","0","31.0 st. C","","34.419749","25.161916"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 18:00","4,14","off","5,","3","0","30.0 st. C","","34.419749","25.161916"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-04 19:00","4,14","off","5,","3","0","32.0 st. C","","34.419666","25.161916"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-05 03:00","4,14","off","10","3","0","31.0 st. C","50","34.419732","25.16215"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-05 04:00","4,14","off","10","3","0","29.0 st. C","50","34.419682","25.1617"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-05 05:00","4,14","off","10","3","0","31.0 st. C","50","34.419699","25.161833"
"CZEA01","48603372075","2013-10-05 08:13","2013-10-05 06:00","4,14","off","10","3","0","43.0 st. C","50","34.420216","25.1579"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-05 07:00","4,17","off","6,","3","0","32.0 st. C","","34.395149","24.9015"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-05 08:00","4,17","off","6,","3","0","35.0 st. C","","34.354866","24.585083"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-05 09:00","4,17","off","6,","3","0","35.0 st. C","","34.382149","24.198166"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-05 10:00","4,17","off","6,","3","0","35.0 st. C","","34.587116","23.795349"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 11:00","4,17","off","9,","3","0","36.0 st. C","","34.77535","23.409733"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 12:00","4,17","off","9,","3","0","37.0 st. C","","34.849366","22.998883"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 13:00","4,17","off","9,","3","0","39.0 st. C","","34.895266","22.60895"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 14:00","4,17","off","9,","3","0","33.0 st. C","","35.144599","22.291949"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 15:00","4,17","off","99","3","0","33.0 st. C","","35.126299","21.992783"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 16:00","4,17","off","99","3","0","34.0 st. C","","35.135099","21.990883"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 17:00","4,17","off","99","3","0","34.0 st. C","","35.135116","21.990849"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 18:00","4,17","off","99","3","0","33.0 st. C","","35.135033","21.990849"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-05 19:00","4,17","off","8,","3","0","34.0 st. C","","35.134933","21.990866"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 03:00","4,17","off","8,","3","0","31.0 st. C","","35.135199","21.991033"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 04:00","4,17","off","8,","3","0","30.0 st. C","","35.135083","21.990516"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 05:00","4,17","off","8,","3","0","39.0 st. C","","35.135099","21.990633"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 06:00","4,17","off","8,","3","0","43.0 st. C","","35.132799","21.982183"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 07:00","4,17","off","8,","3","0","35.0 st. C","","35.1141","21.724733"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 08:00","4,17","off","8,","3","0","37.0 st. C","","35.117166","21.434683"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 09:00","4,17","off","8,","3","0","38.0 st. C","","35.042599","21.126016"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 10:00","4,17","off","9,","3","0","35.0 st. C","","34.96995","20.716533"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 11:00","4,17","off","9,","3","0","34.0 st. C","","34.95395","20.288116"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 12:00","4,17","off","9,","3","0","37.0 st. C","","34.90995","19.845699"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 13:00","4,17","off","9,","3","0","28.0 st. C","","34.9034","19.524266"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 14:00","4,17","off","11","3","0","31.0 st. C","","34.893883","19.037299"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 15:00","4,17","off","11","3","0","23.0 st. C","","34.874366","18.512283"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 16:00","4,17","off","11","3","0","35.0 st. C","","34.990516","18.267549"
"CZEA01","48603372075","2013-10-07 09:16","2013-10-06 17:00","4,17","off","11","3","0","36.0 st. C","","34.990466","18.267532"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-06 18:00","4,17","off","4,","3","0","36.0 st. C","192","34.990116","18.267199"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-06 19:00","4,17","off","4,","3","0","36.0 st. C","192","34.990116","18.267266"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-07 03:00","4,17","off","4,","3","0","32.0 st. C","192","34.990199","18.266916"
"CZEA01","48603372075","2013-10-07 09:15","2013-10-07 04:00","4,17","off","4,","3","0","33.0 st. C","192","34.989983","18.266832"
"CZEA01","48603372075","2013-10-07 10:02","2013-10-07 08:00","4,17","off","12","3","0","38.0 st. C","7","34.769067","18.067282"
"CZEA01","48603372075","2013-10-08 13:01","2013-10-07 09:00","4,14","off","14","3","0","39.0 st. C","","34.612116","17.887833"
"CZEA01","48603372075","2013-10-08 13:01","2013-10-07 10:00","4,14","off","14","3","0","39.0 st. C","","34.400866","17.644499"
"CZEA01","48603372075","2013-10-08 13:01","2013-10-07 11:00","4,14","off","14","3","0","40.0 st. C","","34.265733","17.362116"
"CZEA01","48603372075","2013-10-08 13:01","2013-10-07 12:00","4,14","off","14","3","0","34.0 st. C","","34.250816","16.98275"
"CZEA01","48603372075","2013-10-08 13:01","2013-10-07 13:00","4,14","off","15","3","0","40.0 st. C","","34.278816","16.550016"
